dataset,repo,hash,message,is_bugfix,isBugfix_stemming,isBugfix_qwen3.5:122b,isBugfix_codestral:22b,isBugfix_mistral-small3.2:24b,isBugfix_codegemma:7b,isBugfix_gemma4:12b,isBugfix_qwen3-coder:30b,isBugfix_qwen3.6:35b
smartshark,tika,b6bdb672a9528a5676759cb160f1e47b42235bd5,TIKA-2502 - Upgrade opennlp-tools to 1.8.3  maven-bundle-plugin to 3.3.0,false,false,false,false,false,true,false,false,false
smartshark,tika,1e8008c60ef1536b4c5bdd92fdae1e9e687e5966,TIKA-2506 - Check config for null during DL4J Test.,false,false,true,true,true,true,true,true,true
smartshark,tika,91ef9a972783b8638c2f31f904d5a0b9fdfa6074,Merge pull request #208 from ThejanW/master,false,false,false,true,false,true,false,false,false
smartshark,tika,946614badc212eab8cd59a437ed28f07b14c2fc4,Update changes with TIKA-2400 / GH-208,false,false,false,true,false,false,false,false,false
smartshark,tika,93cbed6df993ef01e59c55b86449b664e9052cae,TIKA-2347 - Added extraction of <strike> element in DOCX files,true,false,false,true,false,true,false,false,false
smartshark,tika,639f3bf361a08210da8fae68e3eeb4e12df6c4de,TIKA-2347 - Add underline extraction from Word documents (doc/docx) from Stuart Hendren as well as strikethrough extraction in docx.,true,false,false,true,false,true,false,false,false
smartshark,tika,beedc4277526c6327524acb3a799b2ca6c898a05,TIKA-2347 - Add underline extraction from Word documents (doc/docx) from Stuart Hendren as well as strikethrough extraction in docx.,true,false,false,false,false,true,false,false,false
smartshark,tika,d4fd659ac5c3070104a85df4a535afe570b08a0e,TIKA-2510 -- Extract media files from ooxml,true,false,false,false,false,true,false,false,false
smartshark,tika,ce4d94888557a08f0535038e1586f235af0065b3,TIKA-2511 Cache TikaConfig in EmbeddedDocumentUtil for faster processing of files with lots of embedded files.,false,false,false,false,false,true,false,false,false
smartshark,tika,ef3fc7bd4de8856038bf31eb0a3dddb343f52d28,TIKA-2512 add underline/strikethrough extraction for docx and pptx in SAX-based parsers,false,false,false,false,false,true,false,false,false
smartshark,tika,a047fa945c033666723cd0f18c536c1d56cac436,"TIKA-2510, correct fix. Only add to seen/handledTarget _after_ processing.",true,true,true,true,true,true,true,true,true
smartshark,tika,f3842eac84fefcf95c6948b96b9129a2673d6c0f,TIKA-2385: Corrected Tesseract OCR rotation.py script and made it a configurable option via Peter Weiss,false,true,true,true,false,true,true,true,true
smartshark,tika,7a9411f9d06a667114f9ea67ad48f1099be1ec3b,TIKA-2385: Added check for Python dependencies,false,false,false,true,false,true,false,false,false
smartshark,tika,aff782d5e88a3616055451de9526c0a40774bf87,TIKA-2385: Updated check for Python dependencies to use temporary script instead of -c switch,false,false,false,true,false,true,true,true,false
smartshark,tika,f3acc8f23c2f0b5fb59e3587b605486b74d0c4f8,TIKA-2385: Fixed typo in dependency checker script,false,true,true,true,false,true,true,true,true
smartshark,tika,50295be0e1cd434228ac588a0299718c512436e8,TIKA-2385: Removed deprecated call,false,false,false,false,false,true,false,false,false
smartshark,tika,88b93c1e14538c543eeac3452cca2bffa28a29db,TIKA-2516 upgrade to cxf 3.0.13,false,false,false,true,false,true,false,false,false
smartshark,tika,e83844cd346ab387b68c97fd38fd18dda80e6c99,TIKA-2516 upgrade to cxf 3.0.16,false,false,false,false,false,true,false,false,false
smartshark,tika,6b2b626f61cf95c7a92fe0687e50855a2cc0d42b,TIKA-2503 upgrade to httpcomponents 4.5.4,false,false,false,false,false,true,false,false,false
smartshark,tika,2169cae44277a18430e4de462b4ae5b1dfb8956b,Fix thread-safety in ChmExtractor (TIKA-2519).,true,true,true,true,true,true,true,true,true
smartshark,tika,95baca2b58538ec1d75fc5b6c80fd06b7eebb7dc,"TIKA-2519 clean up, fix bug in MultiThreadedTikaTest files that failed to prevent files that caused exceptions; revert new ChmBlockInfo() to private",true,true,true,true,true,true,true,true,true
smartshark,tika,90d624588483f379180c812b7235bb2222be9c2e,TIKA-2483 -- add in all children of zip and tar to prevent overwriting of child file types by the PackageParser.  Ensure that our semi-manual list is updated when there are changes to TikaConfig.,true,false,true,true,false,true,true,true,true
smartshark,tika,f57e0e78c3882c5003cf15b18375a334944d24dd,TIKA-2521,false,false,true,true,true,true,true,true,true
smartshark,tika,533354d1a0e7e0b3b4ced7b7958f6e34041bf502,TIKA-2524 -- add an XPS parser,false,false,false,false,false,true,false,false,false
smartshark,tika,c2c73e9239e8957a390008bdf94df93e73def086,"TIKA-2531 Unit test to ensure that, for Encyrpted RAR files which we do not yet support, a helpful EncryptedDocumentException is thrown",false,false,false,true,false,true,false,true,false
smartshark,tika,97699598f000139b1222b785d634b3c8a8e216c7,"TIKA-1141 - There is no unique magic for JavaScript files, no matter how much we might like there to be... However, to avoid mis-detection, for a few common JS libraries with HTML snippets near their start, include magic for these files as JS",false,false,true,true,true,true,true,true,true
smartshark,tika,700b38acb6443c30b4b05312a2010826fc618477,TIKA-1141 Few more well-known JS library headers,false,false,false,true,false,true,false,false,false
smartshark,tika,6a398bd3f6245543091fd7c0e9e4facb34a26882,fix for TIKA-1191 contributed by BenRomberg,true,true,true,true,true,true,true,true,true
smartshark,tika,7f6072ca26dccf1d791c426d4c32068535ddae8a,Merge branch 'BenRomberg-TIKA-1191',true,false,true,true,false,true,true,false,false
smartshark,tika,0b9aa9b5efde795f6b863c987abff5be07530a41,TIKA-2509: Updated to use configured ImageMagick path,true,false,false,true,false,true,false,true,false
smartshark,tika,214b8923fdf0dae1e6866d5b75f4780306842c0d,TIKA-2509: Updated to ignore python warnings during rotation script,true,false,false,true,false,true,false,true,true
smartshark,tika,5f3102fc80b8bb8ef919153e000a0f7258621cba,TIKA-2509: Updated to use configured ImageMagick path,true,false,true,true,true,true,true,true,true
smartshark,tika,fb68c39a58819afaf2e80f8a67b90d5817506ea2,TIKA-2535 - fix bundle requirements,false,true,true,true,true,true,true,true,true
smartshark,tika,a08c07e50e62bf63c893a0197ff185e7ed580e73,TIKA-2535 -- fix test in tika-java7 to handle new sis StoreTypeDetector,false,true,true,true,true,true,true,true,true
smartshark,tika,db75e85fc9cf0d5f2c25f7eae2ff8deb59611b00,TIKA-2554 Separate out Makefile from text/plain to a specific subtype,false,false,false,false,false,true,false,false,false
smartshark,tika,1ba30ef32fee372566790650e9ab8a36bc9ab807,TIKA-2554 Separate out Config formats from text/plain to a specific subtype,false,false,false,false,false,true,false,false,false
smartshark,tika,10a8eec119c7a77be76000b30aaffb96a552cc44,TIKA-1974 -- remove deprecated metadata properties/keys for Tika 2.0,false,false,false,true,false,true,false,false,false
smartshark,tika,066e60d5d6de8d51124c297410e7a4eca787d143,TIKA-2551: No longer hardcode HtmlParser for XML files in tika-server.,true,false,false,true,false,true,true,false,false
smartshark,tika,0452f9888388fbbdf9d3a466820bc6c99893f88f,TIKA-2556 -- Swap out com.tdunning:json for com.github.openjson:openjson to avoid jar conflicts,false,false,false,false,false,true,true,false,true
smartshark,tika,27a9c4069b6c1965d04a2a97d3c9a7ec131ff7e5,"TIKA-2547 -- RFC822 with multipart/mixed, first text element should be treated      as the main body of the email, not an attachment.",false,false,true,true,true,true,true,true,true
smartshark,tika,c80241952fa2f515687c6479768d24d7e907653c,TIKA-2561 -- update jsoup version in grib parser to avoid xss vuln,false,false,true,true,true,true,true,true,true
smartshark,tika,5244cde44e18f2e4565c2b0e29e8083575429084,TIKA-1983 -- remove deprecated server from tika-app in Tika 2.0,false,false,false,false,false,true,false,false,false
smartshark,tika,7d22ba20ae6a628a1d51b9df7b6e3dae478a119a,TIKA-2564 -- wrap embedded stream in a stream that supports mark/reset in --extract option in tika-app,true,false,true,true,true,true,true,true,true
smartshark,tika,dbf35b6b4eff1cdcacf6a1265bc025c3bc7a6dd0,"TIKA-2567 Make the Matlib single+no output function magic a bit more specific, to avoid false positives with JavaScript",true,false,true,true,true,true,true,true,true
smartshark,tika,4645e43f48d95d058344946a169030b8efccc0ee,TIKA-2559: Extract language metadata item from PDF files via Matt Sheppard.,false,false,false,true,false,true,false,false,false
smartshark,tika,4c510d6a9910044825c6ee8df87c419a3370ab4e,TIKA-2569 -- Extract text from grouped text boxes in PPT.,true,false,false,true,false,true,false,true,false
smartshark,tika,cef8494070cfbcb468c37da0f4732e2453d505ee,TIKA-2571 -- re-throw SecurityException in ZipContainerDetector,false,false,true,true,true,true,true,true,true
smartshark,tika,4fdc2b7247a033defed10874eecb986778ad451c,Fix for TIKA-2580 contributed by ewanmellor.,false,true,false,true,true,true,true,true,true
smartshark,tika,65defb20301d40397e94076a4b2011688cb94637,Fix for TIKA-2582 contributed by ewanmellor.,false,true,true,true,true,true,true,true,true
smartshark,tika,9ec8b43c269a79fe065c97eca66525a40eea3a41,TIKA-2563 -- Extract files embedded in HTML and javascript inside HTML that are stored in the Data URI scheme.,false,false,false,true,false,true,false,false,false
smartshark,tika,690855f11b08f97e5849d5636e2067dbfdbfd4ac,Merge branch 'TIKA-2580' of https://github.com/ewanmellor/tika into ewanmellor-TIKA-2580,false,false,false,false,false,true,false,false,false
smartshark,tika,d26fbb8b9be03567bef61e3ed2af2cd6ef4a677e,Merge branch 'ewanmellor-TIKA-2580',false,false,false,false,false,true,false,false,false
smartshark,tika,257ee161f9b6b9ea8a52dd52d71779479d9af254,TIKA-2580,false,false,false,false,false,false,false,false,false
smartshark,tika,f8b1d9a87c0954c7efb32606d2cce380fddc82a1,TIKA-2580,false,false,false,true,false,true,true,false,false
smartshark,tika,16a8ff95290027682762932b6b29463790fe5b6d,TIKA-2588 -- extract xlsx stored within ole objects in ppt/x via Brian McColgan,true,false,false,true,false,true,false,false,false
smartshark,tika,8289d0b704514067a57928905b3654486b5831eb," TIKA-2578 and TIKA-2587 -- Allow for RFC822 detection for files starting with ""dkim-"" and/or ""x-"" via Andreas Meier",true,false,true,true,true,true,true,true,true
smartshark,tika,c56c7c41a6c51e4cd4dac78b693bd883f1329264,TIKA-2590: restore the client's ability to choose what Excel file records to listen to,true,false,true,true,true,true,true,true,true
smartshark,tika,d653f95174e23deb3166459f1bb8eb75073afaae,TIKA-1518: Add local docker build based on dockerfile-maven-plugin,false,false,false,false,false,true,false,false,false
smartshark,tika,cebace98062cfa15bdc04f096b8c7586671738b5,TIKA-1518: Updated CHANGES file to include description,false,false,false,false,false,false,false,false,false
smartshark,tika,ad3d763cf1f883518aa5da7f4a65842337409870,TIKA-1518: Updated the README and changed image name to tika-server for clarity,false,false,false,false,false,false,false,false,false
smartshark,tika,29bd6103ea4fce9abd27abe07a35c69ab2c81e60," TIKA-2598 -- add enforcerplugin to fail on dependency convergence problems,  and fix dependency conflicts where possible.",false,true,true,true,false,true,true,false,false
smartshark,tika,3701f2d340ee56af10aa1b6cc44375d71b50bb52,TIKA-2576 -- Upgrade commons compress and add detection and parsing of zstd (if user provides com.github.luben:zstd-jni... via Andreas Meier,false,false,false,true,false,true,false,false,false
smartshark,tika,a7bbbc5b0f102d52f344fccea9b2353b1a108950,"TIKA-2598 -- unbreak the build (sorry!), fix problems after tika-app",false,true,true,true,false,true,true,true,true
smartshark,tika,474122bef3d906f81b91729a970a6ad7b5639a5c,"TIKA-2598 -- unbreak the build (sorry, again!), fix missing javacpp dependency.",false,true,true,true,false,true,true,true,true
smartshark,tika,19017c91b245ebd72fefe005cd67d3da68037cc5,"TIKA-2600 -- remove md5 checksum, and switch sha-1 to sha-512 for release artifacts",false,false,false,true,false,true,false,false,false
smartshark,tika,09031046e5bece75ed22d9ee9b184ec49a14f99a,TIKA-2594 -- improve eml detection for those starting with Subject: and containing html,false,false,true,true,true,true,true,true,true
smartshark,tika,7e2b1e7534268b40c8b4ef3ee20ed708bf2e383c,TIKA-2592 -- ignore charsets not supported by IANA in html meta-headers via Andreas Meier.,false,false,true,true,true,true,true,true,true
smartshark,tika,462ee4744fd426cfdb12539435627b25e789c912,TIKA-2591 -- Add workaround to identify TIFFs that might confuse commons-compress's tar detection via Daniel Schmidt,true,false,true,true,true,true,true,true,true
smartshark,tika,cadeb1d762ca306a27b0075595473d9c897b4a6a,Merge pull request #225 from grigoriy/TIKA-2590,true,false,false,true,false,true,false,true,false
smartshark,tika,947334cbf40bc6efef1cb488749213724bedb171,TIKA-2590 update Changes.txt,true,false,false,false,true,true,false,true,false
smartshark,tika,9b7154cf37871f5ef0874e972ec9208538e15e44,TIKA-2527 -- Various new mimes and typo fixes in tika-mimetypes.xml via Andreas Meier.,false,true,false,false,false,true,true,false,false
smartshark,tika,9c01111a822419797f20a09388ccd235c7e70db9,TIKA-2594 improve eml detection via Luis Filipe Nassif,false,false,true,true,false,true,true,false,false
smartshark,tika,deb9e96f29d3a322804016d4533bb76de7c40e2c,TIKA-1518: Detach docker file build from build phase in Maven execution,false,false,false,false,false,true,false,false,false
smartshark,tika,ca19696657cca2ec83160f9a16cbb36bfc35cde6,TIKA-1518 -- turn dockerfile-maven-plugin back on.  Accidentally commented it out. Doh!,false,false,true,true,true,true,true,true,true
smartshark,tika,fcfd4e15fea1ba25a608b1d1b80147434985365e,TIKA-2568: detection of full encrypted 7z files,true,false,true,true,true,true,true,true,true
smartshark,tika,a255df07038cd39321571ad8897f7c121dce0451,TIKA-2338 support for tif in pdfs,false,false,false,true,false,true,false,false,false
smartshark,tika,6dedecdeacaa9a37f3587198f92cbc08f1cf73bc,TIKA-2338 -- fix imageio version conflict in tika-dl,false,true,true,true,false,true,true,true,true
smartshark,tika,8ecfeeff86e991fa9b6c3fa12b89ec96aef00684,"TIKA-2530 -- temporary workaround -- check for zero length byte array in rtf body to avoid buffer underflow from POI, via Pascal Essiembre.",false,false,true,true,true,true,true,true,true
smartshark,tika,bbf8447756887e00becc9beb201676de04a3fd2a,TIKA-2591 -- prevent AIOOBE when haystack shorter than needle,true,false,true,true,true,true,true,true,true
smartshark,tika,1df10c3ea2fd14e63beebd818540648d162bf150,TIKA-2604 -- properly escape (or not) class path in windows and linux environments.,true,false,true,true,true,true,true,true,true
smartshark,tika,682c38db038df7d3e55189623bdc8efb7eb0d0fd,TIKA-2585 Support for creating a TikaInputStream from a Factory that supplies the InputStream,false,false,false,false,false,true,false,false,false
smartshark,tika,6514a007940840ef83b896c05a165aa45c9d4a6e,Merge commit '682c38d' into multiple-parsers,false,false,false,false,false,true,false,false,false
smartshark,tika,0af75e0a07b6e0ab1d58e06ab103698b3ca233b6,"TIKA-2614 -- treat simple body inline, not as an attachment",false,false,true,true,true,true,true,true,true
smartshark,tika,892e38d5aba4e9f1480bce73802a2c2616da1db1,TIKA-2616 -- preserve message/news,false,false,true,true,false,true,true,true,true
smartshark,tika,acb49581c9be20f0c880400403caa0ea1b30b508,TIKA-2617 -- handle new IOOBE on streams now parsed as npoifs in ppt embedded streams as any other IOException on an embedded stream,false,false,true,true,true,true,true,true,true
smartshark,tika,7a9b17f478c867c7df5516b4ebb2ce3bf8b0aa36,TIKA-2618 -- avoid overwriting labels,false,false,true,true,true,true,true,true,true
smartshark,tika,2cb195a7433fed2f7b37e46942316eedc924af52,TIKA-2621 -- add support for brotli,false,false,false,false,false,true,false,false,false
smartshark,tika,4cdb330526e7001997f939271b5185d2efb6451c,TIKA-2620 allow configuration of setting KCMS,false,false,false,false,false,true,false,false,false
smartshark,tika,d502a4b31348a0176a3999f07cf970bfa6a9dac1,TIKA-2625,true,false,true,true,false,true,true,true,true
smartshark,tika,c8b9b4409c72ded92d588660274977d5a6fdb539,TIKA-2626,false,false,false,true,false,true,true,false,false
smartshark,tika,d6503f54d19526c7d5b807ce01ed92ed69f60cf8,TIKA-2634 upgrade jackson to 2.9.5,false,false,false,false,false,true,false,false,false
smartshark,tika,dae7c0100df748c181729ac921e43e0917709a66,"TIKA-2635 -- require that user specify path for imagemagick on windows to avoid conflict with system util ""convert.exe""",false,false,true,true,true,true,true,true,true
smartshark,tika,ceb7b42ba2e342e7becb81d0c661ccd6209a915e,TIKA-2636 ENVI Header metadata fields can span more than one line,true,false,true,true,true,true,true,true,true
smartshark,tika,1fae340976e054bc8206cf79dff8b33758eebe82,TIKA-2636 ENVI Header metadata fields can span more than one line,true,false,true,true,true,true,true,true,true
smartshark,tika,d2c412940b976e607b698b598e25481495d0b8e4,TIKA-2636 ENVI Header metadata fields can span more than one line,true,false,true,true,true,true,true,true,true
smartshark,tika,754fb4c93b7229abc3512168228df2c269fb5274,"TIKA-2462 Initial parser for SAS7BDAT files powered by Parso (now ASLv2). Still to do: Metadata, Unit Tests, Consistency with similar format tests",false,false,false,false,false,false,false,false,false
smartshark,tika,fb4e39323b1d0576ea8066065febae94765a96c2,TIKA-2636 ENVI Header metadata fields can span more than one line,true,false,true,true,false,true,true,true,true
smartshark,tika,bf2846dde776c1cb55c2ae5f9cbe8d8f4f663dfa,Merge pull request #234 from lewismc/TIKA-2636,true,false,false,true,false,true,false,false,false
smartshark,tika,1e45da928ab699cd3e483d5c1006412c69ff6c09,TIKA-2636 ENVI Header metadata fields can span more than one line,true,false,false,true,false,true,true,false,false
smartshark,tika,95d967b14c33acd4e82814f6cb470cbab0f4ee08,TIKA-2636 ENVI Header metadata fields can span more than one line,true,false,false,true,false,true,true,false,false
smartshark,tika,48d26503758cf25e482912137d0157594198ef60,TIKA-2639 Update freedesktop.org shared-mime-info-spec hyperlink in MimeTypesReader.java,false,false,false,false,false,true,false,false,false
smartshark,tika,5f05b511d7d1184f6f25a2b644b615c4f21b8e68,TIKA-2644 - refactor recursiveparserwrapper api,false,false,false,false,false,true,false,false,false
smartshark,tika,a1e42a0659ba33e90cb1bba0a0a10eeb97d4fac7,TIKA-2479 Option to request missing rows where possible in Excel-like formats,false,false,false,false,false,true,false,false,false
smartshark,tika,b1b035e6bbcff0db24e133b682ac79916f92f599,"TIKA-2479 Output missing left/mid cells in XLSX and XLSB, and optionally also missing rows",false,false,true,true,true,true,true,true,true
smartshark,tika,348b87e7f41b79ff115e17d9c91d2dad63a57c15,"TIKA-2479 Update XLS missing cell/row handling to match XLSX and XLSB, add unit test for missing rows, and enable the Columnar tests for the Excel formats",false,false,true,true,false,true,true,true,true
smartshark,tika,4b38d6228f4ba5ee912735dc692275499bbf45f6,TIKA-2645 for tika-core,false,false,false,true,false,true,true,false,false
smartshark,tika,64bb30844e0caafff1c9ebac7c8b0c5b512ea81e,TIKA-2645 - use a pool for SAXParsers -- tika-parsers package,false,false,false,false,false,true,false,false,false
smartshark,tika,8110645cc4b181fefd9663b1592213e79a298b0e,TIKA-2645 - use a pool for SAXParsers -- improve comments and avoid permanent hangs if a parser has forgotten to release its SAXParser.,false,false,true,true,true,true,true,true,true
smartshark,tika,34c6e126690a806537b66634263b5bcf4a4d214e,TIKA-2645 - remove commons math from dependencies,false,false,false,false,false,true,false,false,false
smartshark,tika,e24e6afb1c2a37be266839767115ad6adc5f8dcf,TIKA-2645 - use a pool for SAXParsers and DOMBuilders -- make the static poll/offer calls private to XMLReaderUtils for cleaner encapsulation.,false,false,false,false,false,true,false,false,false
smartshark,tika,5c1143b305d8f616d2ffbd35a3a1a082f7fbed37,TIKA-2520 optimize OptimaizeLangDetector default loadModel(),false,false,false,false,false,true,false,false,false
smartshark,tika,7536ed91afd9a3fe744464e34f95f3108c6bd5a2,TIKA-2100 extract content language from html lang attribute,true,false,false,true,false,true,false,false,false
smartshark,tika,bcf09e04d7b232a3d5ac56bd858045e63e41205d,"TIKA-2653 first, rough draft",false,false,false,true,false,true,false,false,false
smartshark,tika,56ff337b65a5ee66c582ad0e877c6bc583bc3adf,TIKA-2653 -- fix debugger on ForkParser test,false,true,false,true,true,true,true,true,false
smartshark,tika,18f4e24451b1d835ab1897f49389788f78063a52,Merge pull request #238 from GerardBouchar/TIKA-2100,true,false,true,true,true,true,true,true,false
smartshark,tika,198d5ef995532f262c970f2ef76e64b852bed7f4,TIKA-2100 -- fix unit test,true,true,false,true,false,true,true,true,true
smartshark,tika,0e8f44459fbbed991171e9eafb3395df6060fb7a,TIKA-2655,false,false,false,true,false,true,true,false,false
smartshark,tika,5ae7cc5d59006e15baa3347954e0545468c0dc94,TIKA-2655--update to allow handlers to process data on the server and not have to proxy it back.  Handle non-serializable contenthandlers slightly better.,false,false,false,true,false,true,true,false,false
smartshark,tika,929dcd75b8480a2a2d19a1801a88973b5e9358ac,TIKA-2656 -- allow absolute timeout for ForkParser,false,false,false,true,false,true,true,true,false
smartshark,tika,7707dea4e0445b0e22e06c9d4cbd069bc72212e2,"TIKA-2657 -- add system exit, thread interrupt and gc-triggering new Date() in MockParser",false,false,false,true,false,true,false,false,false
smartshark,tika,bc24ccb302d1454a226dbfd38337b8f8050d7e4a,TIKA-2446 -- prevent oom during detection of corrupt zip,false,false,true,true,true,true,true,true,true
smartshark,tika,a0325c2480357c99dff0fa99248886d3372269fa,"TIKA-2446 -- prevent oom during detection of corrupt zip -- catch POI's ""could be odt exception"" and POI's RuntimeException",false,false,true,true,true,true,true,true,true
smartshark,tika,7a69da1ba6b07fed00dbbf0ce7b822c3fb77a381,"TIKA-2659 -- add parameters for max files processed in forkclient, and improve some of the offline smoke testing infrastructure.",false,false,false,false,false,true,false,false,false
smartshark,tika,c844fc3928516f710a1e62ab99c4eb3f8ab27410,TIKA-2662 add a streaming writer for the RecursiveParserWrapper and integrate throughout,false,false,false,false,false,true,false,false,false
smartshark,tika,631409fb527d043dc4982a29253e7a52f77dd143,TIKA-2661 upgrade commons-compress to 1.17,false,false,false,false,false,true,false,false,false
smartshark,tika,ebdcb98c65e0139b3e21122ad7f1867d091d44ea,TIKA-2661 upgrade junrar to 1.0.1,false,false,false,true,false,true,false,false,false
smartshark,tika,89a588e4d8d2aa44a9d3c965d514c18c7d3c134d,TIKA-2668 -- fix TaggedSAXException for Java 11-ea,false,true,true,true,true,true,true,true,true
smartshark,tika,b10c24dc8283401c9ef93b3a8535880ebfb30e6f,TIKA-2660 -- enable building with Java 10,false,false,false,true,false,true,false,false,false
smartshark,tika,d59353ea2ebeb4f0ea81a49bdd79810402f43416,TIKA-2670 add try/catch block into ModelGetter,false,false,false,true,false,true,true,true,true
smartshark,tika,04758e54f8d1731d4ad7f73c6acfb30bb9663fa5,TIKA-2660 -- enable building with Java 10 -- revert tika-dl until full fix is available.,false,true,false,true,false,true,true,false,false
smartshark,tika,bfacd29f776510b81fcf5136a1e9db27e0e3b88e,TIKA-2672 -- create dev branch for upgrading dl4j to 1.0.0-beta,false,false,false,false,false,true,false,false,false
smartshark,tika,7bd88f6eb2eb6035dd20f54364f8eeac7e2df0fd,"TIKA-2677 -- fix multithreaded updating/access to MediaTypeRegistry, via Yuriy Koval",true,true,true,true,true,true,true,true,true
smartshark,tika,b688afa01939a1f32775a7e7f0797a8ea466c612,TIKA-2673 -- unit tests for stricter adherence to spec via Gerard Bouchar,false,false,true,true,false,true,true,false,false
smartshark,tika,5eec28ae0203820364dbcdef58335fd64aeb90ec,TIKA-2673 -- unit tests for stricter adherence to spec via Gerard Bouchar -- fix illegal getBytes()...mea culpa...,false,true,true,true,true,true,true,true,true
smartshark,tika,469d28a23269f5ab7f91882b569e6919afd8bf34,Bumped PDFBox to 2.0.11,false,false,false,false,false,false,false,false,false
smartshark,tika,dc97a0c04fe0df358bff78817228b37c687da14e,TIKA-2682 -- update jempbox to 1.8.15,false,false,false,false,false,true,false,false,false
smartshark,tika,2c75ea1d14a7d8bd662337e35eadc85a1931c43d,TIKA-2669 -- pdf and tesseract config set in a tika-config.xml file on server start up are always overwritten to DefaultConfig in tika-server,false,false,true,true,true,true,true,true,true
smartshark,tika,c9a81a400ee10e9342bbfe718d62f0b0d6c7944f,TIKA-2675 -- OpenDocumentParser should fail on invalid zip via Sebastian Nagel and PR-240.,true,true,true,true,true,true,true,true,true
smartshark,tika,790c1248207371e6cb2a3e7a1ec3a021503ec7a4,"TIKA-2673 -- add StrictHtmlEncodingDetector, contributed by Gerard Bouchar",false,false,false,false,false,true,false,false,false
smartshark,xerces2-j,abe7fbc494cec7f3b2e3fbf0a78761997719aae3,This commit addresses several things:,false,false,true,true,false,true,false,false,false
smartshark,xerces2-j,74a9afc8742aeb8b38e5cc4bd4f619105ec34272,"Added a necessary constraint not expressed by the BNF. RFC 2396 states that hostnames take the form described in RFC 1034 and RFC 1123. According to RFC 1034, hostnames are limited to 255 chars.",false,false,true,true,true,true,true,true,true
smartshark,xerces2-j,5e5b2891d24f85de9ffde06b48a60ba3df49c95c,Fixing Jira Bug #944: http://nagoya.apache.org/jira/browse/XERCESJ-944,false,true,true,true,true,true,true,true,true
smartshark,xerces2-j,547c1ab374dfbb93c591854228c625ddd798ceb6,Fixing Jira Bug #923: http://nagoya.apache.org/jira/browse/XERCESJ-923,false,true,true,true,true,true,true,true,true
smartshark,xerces2-j,82adaadf3e9c9c7705874891d284dfa5ac18d582,Fixing Jira Bug #948: http://nagoya.apache.org/jira/browse/XERCESJ-948,false,true,true,true,true,true,true,true,true
smartshark,xerces2-j,fe21d54618d0315b7fb321e4f37ba984ecb6dcbe,Fixing Jira Bug #949: http://nagoya.apache.org/jira/browse/XERCESJ-949,false,true,true,true,true,true,true,false,true
smartshark,xerces2-j,45006567ba9ce68ec09e631898b63699c93690de,Fixing Jira Bug #944: http://nagoya.apache.org/jira/browse/XERCESJ-944,false,true,true,true,true,true,true,true,true
smartshark,xerces2-j,2cb7d1ecb92f205137aa4386969857ba014432ce,"Modified patch submitted for bug XERCESJ-947 by neil dilema il dilema, also fixed the problem incase of importNode.",false,true,true,true,true,true,true,true,true
smartshark,xerces2-j,84dae4b7b442a4c8c5faf323f55b782570ed9bdc,Fixing Jira Bug #954: http://nagoya.apache.org/jira/browse/XERCESJ-954,false,true,true,true,true,true,true,true,true
smartshark,xerces2-j,4cce988f0b26f5dd30537c421abe519a3f4e7d26,Fixing Jira Bug #961: http://nagoya.apache.org/jira/browse/XERCESJ-961,false,true,true,true,true,true,true,true,true
smartshark,xerces2-j,c214be038f8de5aee6e67a913b352c9e96842383,Fixing Jira Bug #960: http://nagoya.apache.org/jira/browse/XERCESJ-960,false,true,true,true,true,true,true,true,true
smartshark,xerces2-j,d1d474a79efd2754c436e3cc919711cfc426e505,"Fixing bug [XERCESJ-962]. Should use the base type to convert from lexical values to actual values for min/maxIn/Exclusive facets, so that the ""pattern"" facet specified at the same level isn't picked up.",false,true,true,true,true,true,true,true,true
smartshark,xerces2-j,296729aa6b9317eb54898b6806511c04bce747e1,Fixing Jira Bug #892: http://nagoya.apache.org/jira/browse/XERCESJ-892,false,true,true,true,true,true,true,true,true
smartshark,xerces2-j,60697c3db7e640a090be94027b7b5e35be8de0e4,Fixing Jira Bug #968: http://nagoya.apache.org/jira/browse/XERCESJ-968,false,true,false,true,false,true,false,false,false
smartshark,xerces2-j,3cfc52017281c1a85e28897cf20c1e0c238d0ecc,Fixing Jira Bug #966: http://nagoya.apache.org/jira/browse/XERCESJ-966,false,true,true,true,true,true,true,true,true
smartshark,xerces2-j,7b4aadeb8dd10d37db29b72f3fd378a2399e1470,Fixing Jira Bug #967: http://nagoya.apache.org/jira/browse/XERCESJ-967,false,true,true,true,true,true,true,true,true
smartshark,xerces2-j,4c1206905ebe89e63e89bbe0c95846f048839107,Fixing Jira Bug #525: http://nagoya.apache.org/jira/browse/XERCESJ-525,false,true,true,true,true,true,true,true,true
smartshark,xerces2-j,e3c6d1cb2f832604635afca303a9632a03668768,Fix for  http://issues.apache.org/jira/browse/XERCESJ-971,false,true,true,true,true,true,true,true,true
smartshark,xerces2-j,8a5e04c5c6d5eabfd6bef5c6bd23b854a343ce2f,Fixing Jira Bug #974: http://nagoya.apache.org/jira/browse/XERCESJ-974,false,true,true,true,true,true,true,true,true
smartshark,xerces2-j,a5043b8f87c4d7113b374520bce8f74275c836e6,fixed bug XERCESJ-980,false,true,true,true,true,true,true,true,true
